Time(ms): 9196, Raw: 86.760, 0.000, -185, Gyro State: -662.581, -185.149, -185.149, Acc State: 86.520, -0.014, -187.000
Time(ms): 9256, Raw: 85.772, 0.000, -185, Gyro State: -673.690, -185.149, -185.149, Acc State: 86.456, -0.071, -187.000
Time(ms): 9316, Raw: 86.627, 0.000, -185, Gyro State: -684.799, -185.149, -185.149, Acc State: 86.507, -0.022, -187.000
Time(ms): 9376, Raw: 86.537, 0.000, -185, Gyro State: -695.908, -185.149, -185.149, Acc State: 86.460, -0.059, -187.000
Time(ms): 9427, Raw: 86.597, 0.000, -185, Gyro State: -705.165, -185.149, -185.149, Acc State: 86.507, -0.014, -187.000
Time(ms): 9487, Raw: 86.620, 0.000, -185, Gyro State: -716.274, -185.149, -185.149, Acc State: 86.613, 0.079, -187.000
Time(ms): 9547, Raw: 86.835, 0.000, -185, Gyro State: -727.383, -185.149, -185.149, Acc State: 86.623, 0.084, -187.000
Time(ms): 9598, Raw: 86.671, 0.000, -185, Gyro State: -736.641, -185.149, -185.149, Acc State: 86.634, 0.090, -187.000
Time(ms): 9658, Raw: 86.454, 0.000, -185, Gyro State: -747.750, -185.149, -185.149, Acc State: 86.447, -0.080, -187.000
Time(ms): 9718, Raw: 85.735, 0.000, -185, Gyro State: -758.859, -185.149, -185.149, Acc State: 86.409, -0.111, -187.000
Time(ms): 9778, Raw: 86.585, 0.000, -185, Gyro State: -769.968, -185.149, -185.149, Acc State: 86.471, -0.049, -187.000
Time(ms): 9838, Raw: 86.689, 0.000, -185, Gyro State: -781.077, -185.149, -185.149, Acc State: 86.640, 0.103, -187.000
Time(ms): 9899, Raw: 87.372, 0.000, -185, Gyro State: -792.186, -185.149, -185.149, Acc State: 86.621, 0.082, -187.000
Time(ms): 9959, Raw: 86.538, 0.000, -185, Gyro State: -803.295, -185.149, -185.149, Acc State: 86.613, 0.070, -187.000
Time(ms): 10019, Raw: 86.302, 0.000, -185, Gyro State: -814.404, -185.149, -185.149, Acc State: 86.546, 0.007, -187.000
Time(ms): 10070, Raw: 86.609, 0.000, -185, Gyro State: -823.661, -185.149, -185.149, Acc State: 86.577, 0.034, -187.000
Time(ms): 10130, Raw: 86.607, 0.000, -185, Gyro State: -834.770, -185.149, -185.149, Acc State: 86.539, -0.002, -187.000
Time(ms): 10190, Raw: 86.538, 0.000, -185, Gyro State: -845.879, -185.149, -185.149, Acc State: 86.533, -0.006, -187.000
Time(ms): 10250, Raw: 86.359, 0.000, -185, Gyro State: -856.988, -185.149, -185.149, Acc State: 86.530, -0.009, -187.000
Time(ms): 10310, Raw: 86.667, 0.000, -185, Gyro State: -868.097, -185.149, -185.149, Acc State: 86.536, -0.002, -187.000
Time(ms): 10370, Raw: 86.299, 0.000, -185, Gyro State: -879.206, -185.149, -185.149, Acc State: 86.382, -0.140, -187.000
Time(ms): 10421, Raw: 86.414, 0.000, -185, Gyro State: -888.464, -185.149, -185.149, Acc State: 86.455, -0.070, -187.000
Time(ms): 10481, Raw: 86.444, 0.000, -185, Gyro State: -899.573, -185.149, -185.149, Acc State: 86.508, -0.020, -187.000
Time(ms): 10541, Raw: 86.601, 0.000, -185, Gyro State: -910.682, -185.149, -185.149, Acc State: 86.505, -0.020, -187.000
Time(ms): 10592, Raw: 86.594, 0.000, -185, Gyro State: -919.939, -185.149, -185.149, Acc State: 86.524, -0.003, -187.000
Time(ms): 10652, Raw: 86.625, 0.000, -185, Gyro State: -931.048, -185.149, -185.149, Acc State: 86.563, 0.032, -187.000
Time(ms): 10712, Raw: 86.470, 0.000, -185, Gyro State: -942.157, -185.149, -185.149, Acc State: 86.611, 0.073, -187.000
Time(ms): 10772, Raw: 86.731, 0.000, -185, Gyro State: -953.266, -185.149, -185.149, Acc State: 86.622, 0.078, -187.000
Time(ms): 10832, Raw: 85.744, 0.000, -185, Gyro State: -964.375, -185.149, -185.149, Acc State: 86.611, 0.062, -187.000
Time(ms): 10892, Raw: 86.483, 0.000, -185, Gyro State: -975.484, -185.149, -185.149, Acc State: 86.556, 0.010, -187.000
Time(ms): 10943, Raw: 86.375, 0.000, -185, Gyro State: -984.742, -185.149, -185.149, Acc State: 86.686, 0.124, -187.000
Time(ms): 11003, Raw: 86.404, 0.000, -185, Gyro State: -995.851, -185.149, -185.149, Acc State: 86.614, 0.054, -187.000
Time(ms): 11063, Raw: 86.583, 0.000, -185, Gyro State: -1006.960, -185.149, -185.149, Acc State: 86.719, 0.142, -187.000
Time(ms): 11114, Raw: 86.672, 0.000, -185, Gyro State: -1016.218, -185.149, -185.149, Acc State: 86.666, 0.089, -187.000
Time(ms): 11174, Raw: 86.849, 0.000, -185, Gyro State: -1027.326, -185.149, -185.149, Acc State: 86.622, 0.047, -187.000
Time(ms): 11234, Raw: 86.347, 0.000, -185, Gyro State: -1038.435, -185.149, -185.149, Acc State: 86.524, -0.042, -187.000
Time(ms): 11294, Raw: 85.596, 0.000, -185, Gyro State: -1049.544, -185.149, -185.149, Acc State: 86.418, -0.135, -187.000
Time(ms): 11354, Raw: 86.530, 0.000, -185, Gyro State: -1060.652, -185.149, -185.149, Acc State: 86.462, -0.088, -187.000
Time(ms): 11414, Raw: 86.601, 0.000, -185, Gyro State: -1071.761, -185.149, -185.149, Acc State: 86.546, -0.009, -187.000
Time(ms): 11465, Raw: 86.654, 0.000, -185, Gyro State: -1081.018, -185.149, -185.149, Acc State: 86.564, 0.007, -187.000
Time(ms): 11525, Raw: 86.707, 0.000, -185, Gyro State: -1092.127, -185.149, -185.149, Acc State: 86.587, 0.027, -187.000
Time(ms): 11585, Raw: 86.373, 0.000, -185, Gyro State: -1103.235, -185.149, -185.149, Acc State: 86.483, -0.067, -187.000
Time(ms): 11636, Raw: 86.672, 0.000, -185, Gyro State: -1112.493, -185.149, -185.149, Acc State: 86.496, -0.053, -187.000
Time(ms): 11696, Raw: 86.330, 0.000, -185, Gyro State: -1123.601, -185.149, -185.149, Acc State: 86.521, -0.029, -187.000
Time(ms): 11756, Raw: 86.611, 0.000, -185, Gyro State: -1134.710, -185.149, -185.149, Acc State: 86.545, -0.006, -187.000
Time(ms): 11816, Raw: 86.681, 0.000, -185, Gyro State: -1145.819, -185.149, -185.149, Acc State: 86.562, 0.009, -187.000
Time(ms): 11876, Raw: 86.880, 0.000, -185, Gyro State: -1156.927, -185.149, -185.149, Acc State: 86.647, 0.084, -187.000
Time(ms): 11936, Raw: 86.437, 0.000, -185, Gyro State: -1168.036, -185.149, -185.149, Acc State: 86.608, 0.044, -187.000
Time(ms): 11987, Raw: 86.592, 0.000, -185, Gyro State: -1177.293, -185.149, -185.149, Acc State: 86.541, -0.016, -187.000
Time(ms): 12047, Raw: 86.807, 0.000, -185, Gyro State: -1188.402, -185.149, -185.149, Acc State: 86.504, -0.048, -187.000
Time(ms): 12107, Raw: 86.612, 0.000, -185, Gyro State: -1199.510, -185.149, -185.149, Acc State: 86.499, -0.049, -187.000
Time(ms): 12158, Raw: 86.599, 0.000, -185, Gyro State: -1208.768, -185.149, -185.149, Acc State: 86.545, -0.007, -187.000
Time(ms): 12218, Raw: 86.659, 0.000, -185, Gyro State: -1219.876, -185.149, -185.149, Acc State: 86.544, -0.006, -187.000
Time(ms): 12278, Raw: 86.580, 0.000, -185, Gyro State: -1230.985, -185.149, -185.149, Acc State: 86.607, 0.051, -187.000
Time(ms): 12338, Raw: 86.633, 0.000, -185, Gyro State: -1242.093, -185.149, -185.149, Acc State: 86.604, 0.045, -187.000
Time(ms): 12398, Raw: 86.575, 0.000, -185, Gyro State: -1253.202, -185.149, -185.149, Acc State: 86.590, 0.031, -187.000
Time(ms): 12459, Raw: 86.426, 0.000, -185, Gyro State: -1264.311, -185.149, -185.149, Acc State: 86.416, -0.123, -187.000
Time(ms): 12519, Raw: 86.844, 0.000, -185, Gyro State: -1275.419, -185.149, -185.149, Acc State: 86.437, -0.098, -187.000
Time(ms): 12579, Raw: 86.635, 0.000, -185, Gyro State: -1286.528, -185.149, -185.149, Acc State: 86.456, -0.076, -187.000
Time(ms): 12630, Raw: 87.216, 0.000, -185, Gyro State: -1295.785, -185.149, -185.149, Acc State: 86.640, 0.092, -187.000
Time(ms): 12690, Raw: 86.576, 0.000, -185, Gyro State: -1306.894, -185.149, -185.149, Acc State: 86.629, 0.076, -187.000
Time(ms): 12750, Raw: 87.061, 0.000, -185, Gyro State: -1318.003, -185.149, -185.149, Acc State: 86.706, 0.141, -187.000
Time(ms): 12810, Raw: 86.587, 0.000, -185, Gyro State: -1329.111, -185.149, -185.149, Acc State: 86.621, 0.059, -187.000
Time(ms): 12870, Raw: 86.362, 0.000, -185, Gyro State: -1340.220, -185.149, -185.149, Acc State: 86.550, -0.007, -187.000
Time(ms): 12930, Raw: 86.555, 0.000, -185, Gyro State: -1351.328, -185.149, -185.149, Acc State: 86.474, -0.072, -187.000
Time(ms): 12981, Raw: 85.774, 0.000, -185, Gyro State: -1360.586, -185.149, -185.149, Acc State: 86.444, -0.097, -187.000
Time(ms): 13041, Raw: 86.754, 0.000, -185, Gyro State: -1371.694, -185.149, -185.149, Acc State: 86.583, 0.029, -187.000
Time(ms): 13101, Raw: 86.728, 0.000, -185, Gyro State: -1382.803, -185.149, -185.149, Acc State: 86.583, 0.029, -187.000
Time(ms): 13152, Raw: 86.693, 0.000, -185, Gyro State: -1392.060, -185.149, -185.149, Acc State: 86.598, 0.042, -187.000
Time(ms): 13212, Raw: 86.273, 0.000, -185, Gyro State: -1403.169, -185.149, -185.149, Acc State: 86.613, 0.052, -187.000
Time(ms): 13272, Raw: 86.161, 0.000, -185, Gyro State: -1414.277, -185.149, -185.149, Acc State: 86.552, -0.006, -187.000
Time(ms): 13332, Raw: 86.529, 0.000, -185, Gyro State: -1425.386, -185.149, -185.149, Acc State: 86.548, -0.010, -187.000
Time(ms): 13392, Raw: 86.529, 0.000, -185, Gyro State: -1436.495, -185.149, -185.149, Acc State: 86.594, 0.032, -187.000
Time(ms): 13452, Raw: 86.887, 0.000, -185, Gyro State: -1447.603, -185.149, -185.149, Acc State: 86.632, 0.065, -187.000
Time(ms): 13503, Raw: 86.751, 0.000, -185, Gyro State: -1456.861, -185.149, -185.149, Acc State: 86.676, 0.101, -187.000
Time(ms): 13563, Raw: 86.686, 0.000, -185, Gyro State: -1467.969, -185.149, -185.149, Acc State: 86.475, -0.082, -187.000
Time(ms): 13623, Raw: 85.710, 0.000, -185, Gyro State: -1479.078, -185.149, -185.149, Acc State: 86.375, -0.169, -187.000
Time(ms): 13674, Raw: 86.439, 0.000, -185, Gyro State: -1488.335, -185.149, -185.149, Acc State: 86.370, -0.167, -187.000
Time(ms): 13734, Raw: 86.598, 0.000, -185, Gyro State: -1499.444, -185.149, -185.149, Acc State: 86.468, -0.071, -187.000
Time(ms): 13794, Raw: 86.660, 0.000, -185, Gyro State: -1510.552, -185.149, -185.149, Acc State: 86.481, -0.055, -187.000
Time(ms): 13854, Raw: 86.931, 0.000, -185, Gyro State: -1521.661, -185.149, -185.149, Acc State: 86.623, 0.075, -187.000
Time(ms): 13914, Raw: 86.867, 0.000, -185, Gyro State: -1532.770, -185.149, -185.149, Acc State: 86.624, 0.073, -187.000
Time(ms): 13974, Raw: 86.462, 0.000, -185, Gyro State: -1543.878, -185.149, -185.149, Acc State: 86.608, 0.054, -187.000
Time(ms): 14025, Raw: 85.705, 0.000, -185, Gyro State: -1553.135, -185.149, -185.149, Acc State: 86.359, -0.170, -187.000
Time(ms): 14085, Raw: 86.575, 0.000, -185, Gyro State: -1564.244, -185.149, -185.149, Acc State: 86.432, -0.096, -187.000
Time(ms): 14145, Raw: 86.523, 0.000, -185, Gyro State: -1575.353, -185.149, -185.149, Acc State: 86.456, -0.069, -187.000
Time(ms): 14196, Raw: 86.635, 0.000, -185, Gyro State: -1584.610, -185.149, -185.149, Acc State: 86.499, -0.028, -187.000
Time(ms): 14256, Raw: 86.503, 0.000, -185, Gyro State: -1595.719, -185.149, -185.149, Acc State: 86.618, 0.079, -187.000
Time(ms): 14316, Raw: 86.840, 0.000, -185, Gyro State: -1606.827, -185.149, -185.149, Acc State: 86.646, 0.100, -187.000
Time(ms): 14376, Raw: 86.708, 0.000, -185, Gyro State: -1617.936, -185.149, -185.149, Acc State: 86.649, 0.096, -187.000
Time(ms): 14436, Raw: 86.740, 0.000, -185, Gyro State: -1629.045, -185.149, -185.149, Acc State: 86.599, 0.049, -187.000
Time(ms): 14496, Raw: 86.370, 0.000, -185, Gyro State: -1640.153, -185.149, -185.149, Acc State: 86.505, -0.038, -187.000
Time(ms): 14547, Raw: 86.619, 0.000, -185, Gyro State: -1649.410, -185.149, -185.149, Acc State: 86.560, 0.013, -187.000
Time(ms): 14607, Raw: 86.372, 0.000, -185, Gyro State: -1660.519, -185.149, -185.149, Acc State: 86.508, -0.032, -187.000
Time(ms): 14667, Raw: 86.758, 0.000, -185, Gyro State: -1671.628, -185.149, -185.149, Acc State: 86.565, 0.020, -187.000
Time(ms): 14718, Raw: 86.419, 0.000, -185, Gyro State: -1680.885, -185.149, -185.149, Acc State: 86.632, 0.077, -187.000
Time(ms): 14778, Raw: 86.354, 0.000, -185, Gyro State: -1691.994, -185.149, -185.149, Acc State: 86.593, 0.039, -187.000
Time(ms): 14838, Raw: 86.591, 0.000, -185, Gyro State: -1703.102, -185.149, -185.149, Acc State: 86.552, 0.001, -187.000
Time(ms): 14898, Raw: 86.658, 0.000, -185, Gyro State: -1714.211, -185.149, -185.149, Acc State: 86.483, -0.059, -187.000
